"mfId","date","price"
"001r5ih71l6yXE0jorWV2hFsSI2Fvu4Q","2023-07-05",28.74
"001r5ih70Ughd52Z4W660Gee4f2NjJ9s","2023-07-05",463.45
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-07-05",1299.09
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-07-05",1624.65
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-07-05",926
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-07-05",32.21
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-07-05",262.84
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-07-05",940.56
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-07-05",443.25
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-07-05",391.53
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-07-05",152.63
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-07-05",460.75
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-07-05",467.95
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-07-05",295.26
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-07-05",1396.77
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-07-05",2282.97
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-07-05",759.73
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-07-05",1096.8
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-07-05",954.45
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-07-05",1103.15
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-07-05",222.65
"001r5ih743gwwh03Vac10pssTX3zManC","2023-07-05",1069.05
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-07-05",1235.12
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-07-05",76.63
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-07-05",65.28
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-07-05",3673.86
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-07-05",235.07
"001r5ih74C5rED4VQq9v25FovL3qy8E0","2023-07-05",671.26
"001r5ih73kRs024J91D92ubhat1Vqswt","2023-07-05",791.41
"001r5ih72Qg4lY1KcPFP0vGBJb0TuEWa","2023-07-05",1117.41
"001r5ih70yZ88D4Nijdw3wLk4v1IXo8g","2023-07-05",3326.63
"001r5ih71b2XBH0pexHA03v7ta4S6AE0","2023-07-05",1155.72
"001r5ih70LYv072Ax1ud3YdLdF08MN3s","2023-07-05",2236.11
"001r5ih72mRTva031abz3MJ3Wr2gblBW","2023-07-05",2290.45
"001r5ih747Fs6K4Wwvej1cdoMg2qZlgf","2023-07-05",1093.61
"001r5ih70JJX1B3OA7CB0rf9H91Wcwpp","2023-07-05",39.64
"001r5ih71vbUMY3XOoum3hb3V02F8va0","2023-07-05",1085.79
"001r5ih72j41g533p07B3oqWpC1tZwD4","2023-07-05",825.85
"001r5ih74IlNGI37liZl03MSx71sJTio","2023-07-05",954.78
"001r5ih72GXXt72NwMZA07ydRa4eBczD","2023-07-05",573.56
"001r5ih71h3Dj42KLCTk1NW4WA2gPxfn","2023-07-05",291.68
"001r5ih71L1HNR2zUbWw3X04LX4UNkT8","2023-07-05",1705.37
"001r5ih73533SN0TiixB4NZtyM2BMIXI","2023-07-05",711.29
"001r5ih713qbla1yrK4F1ZsGhK1URr1D","2023-07-05",360.85
"001r5ih74Maql10BHJW837fepC3kDck0","2023-07-05",1077.21
"001r5ih74GdWDE4UaESR0Jsebe3lAawI","2023-07-05",33.16
"001r5ih70zzMna0R3crj1AL7Z84JKEH2","2023-07-05",1188.82
"001r5ih74cv9Zy4dJsyF4FozZE19Xx3L","2023-07-05",1165.94
"001r5ih749gP8w0xLEyi2XhXSk2fc2oT","2023-07-05",2155.51
"001r5ih71k1hzb3DJb0U1TwibH14UOQ1","2023-07-05",824.66
"001r5ih71lmyYk4L0URa3FaPce0N1Vub","2023-07-05",1479.8
"001r5ih73Mio9G31scsi2dPnDy3Kn7TZ","2023-07-05",1939.05
"001r5ih73L3cNH0iORhY1x8m5q2dtYPC","2023-07-05",248.37
"001r5ih70K8LQG48ybln2HcWse04FeQ8","2023-07-05",534.89
"001r5ih72H354W1ZGFWj4fSL5n1z4aOo","2023-07-05",628.93
"001r5ih70wV3Dm3bc05R09ElIi0I7LuO","2023-07-05",749.42
"001r5ih709pksF355mvX32xfzj3jIvDr","2023-07-05",395.68
"001r5ih72VV9R13vgmfW4CSeL01tAuO6","2023-07-05",611.32
"001r5ih72JCBaQ4dvbYe2hzOSy3rXzgY","2023-07-05",293.89
"001r5ih7344Fdv0usNiW4WaLxy1w97aQ","2023-07-05",2439.9
"001r5ih73ptTQu06UPde1pK5MD3MyxE7","2023-07-05",600.14
"001r5ih74Szp6B1cSZqX3ONWZv35Nnaz","2023-07-05",1020.01
"001r5ih70VJP8j4Zy8tI1O5A2d3bf7L4","2023-07-05",49.83
"001r5ih71d5ue91UJ5bK0kyRmk2NLj09","2023-07-05",522.67
"001r5ih73xjpos0RUCBB04lueB3l7lAU","2023-07-05",1570.2
"001r5ih72SZfdJ1PpzNH3rz4q61AkzDa","2023-07-05",646.37
"001r5ih70zSxcY1b93px0G6q3o2ymLjz","2023-07-05",577.83
"001r5ih728ob0b1YzOo82DM2aj3zjqkL","2023-07-05",1293.32
"001r5ih739Fijw0gae542IZnZV0Gd6W8","2023-07-05",190.14
"001r5ih74PsqEU22UkYF29tR6t12H2vk","2023-07-05",766.12
"001r5ih70f4n7G0MpjSh0Ij7Y74Nsr5S","2023-07-05",410.94
"001r5ih73DC8f90nuzA84gDykP3sSrCq","2023-07-05",1110.69
"001r5ih74MVQ6j3C8HEM1nkM372WQDJb","2023-07-05",630.61
"001r5ih73EPuCV00Y1rD2MwF5e49I6TH","2023-07-05",1468.1
"001r5ih72DWNFJ16dOLm1HBsIv4gM7JM","2023-07-05",2049.83
"001r5ih74fbddl2CTXG549wyI82qLxQB","2023-07-05",1063.13
"001r5ih71XrRYL4fPDYX1gywgi4K7nUD","2023-07-05",458
"001r5ih71jDuIu1MNaQi3KtDNH1YRJiL","2023-07-05",130.49
"001r5ih739rId20fikJg49pJjm1g25Jy","2023-07-05",1172.37
"001r5ih716p17O1li4Tk3ePNQ418bbtf","2023-07-05",1917.95
"001r5ih741yc8W4Q3LJd15lgKr3iU4vr","2023-07-05",908.33
"001r5ih73S2Q5s0hJfuP3EpqPF3yGbD0","2023-07-05",2033.66
"001r5ih734DXvY0GBfN42D36zR1wRhkZ","2023-07-05",93.78
"001r5ih710d39p17aDad0ZWyo628EqQz","2023-07-05",1205.39
"001r5ih74U1bNh1bDK4P0xqAH03Q4rJi","2023-07-05",876.17
"001r5ih72RrjL40EXnyE1gWxEE37bwf5","2023-07-05",803.83
"001r5ih71vYu6f3r9fLL06zi5z10rQ1n","2023-07-05",442.09
"001r5ih71F56nj4aQkxw2EfytK0AKp1x","2023-07-05",731.31
"001r5ih72x9ge61YyhGy3LPQdL0JISgO","2023-07-05",1378.32
"001r5ih71ArIZh3aP89c4QPkNh241fbF","2023-07-06",1236.93
"001r5ih70vdRRz00ATHr2ybW7V0rrrFS","2023-07-06",1282.49
"001r5ih73hza4O3WcFsd3c4N400n0a2f","2023-07-06",1436.32
"001r5ih73jD8dK3R80Dm3ACXMs2eOrlU","2023-07-06",2784.27
"001r5ih71HcV832227rc16jHKx2aW5GY","2023-07-06",379.34
"001r5ih73QaD150RClIU1CHNV52YeBTK","2023-07-06",700.85
"001r5ih71JrNrM0sP3Sg0qLOSb1Et3f8","2023-07-06",490.69
"001r5ih73YRnmC1ykxSR1cgIF61O3o34","2023-07-06",532.61
"001r5ih74Rp04I0rFyge4fmgeS2xuXaM","2023-07-06",347.37
"001r5ih718uZJh3JHwPQ16Cbrd38bqKb","2023-07-06",523.45
"001r5ih736qKsh1rf3JT2Z2SoU3Ag00Y","2023-07-06",339.06
"001r5ih70QH7LZ3MAVKj0LXPeU3EYJgd","2023-07-06",32.26
"001r5ih73RUOMe2o2Jjm4Ljch71BK2Zz","2023-07-06",161.52
"001r5ih70NU02v1xf4GZ04OCZk1P6FsR","2023-07-06",768.5
"001r5ih70TdLdn3u9BVi199wMD3Ko7jc","2023-07-06",1013.33
"001r5ih70s1EYg0lxySi3CG73F1kkWnI","2023-07-06",317.72
"001r5ih73C5cM94TAgej25MPc70t6reg","2023-07-06",582.63
"001r5ih70bXqUw4LWWoT3L11fh02xCG3","2023-07-06",374.84
"001r5ih729ZV7M2LRptA0ypSED2mSgcq","2023-07-06",786.7
"001r5ih73210h03eJtKz1BOisK2zO31U","2023-07-06",571
"001r5ih71KMCD648gR3k2y68a21b7jO6","2023-07-06",360.55
"001r5ih733zpyc15f9qv1ME1Am0Dl4AI","2023-07-06",323.94
"001r5ih71THunF1cM4L21BBfsl3URJtX","2023-07-06",764.07
"001r5ih73hUHOw4g389O0Iy1z442hGki","2023-07-06",1940.01
"001r5ih70ykRln3nCRbE3LmXnH0Jmybh","2023-07-06",31.13
"001r5ih71Q9szL3in1hy1PnhT51TvpGD","2023-07-06",719.84
"001r5ih73v9P1V2Ayctc4MfTVg2W0IHN","2023-07-06",373.12
"001r5ih720KwhY1SZyLq2tjzg549QdIl","2023-07-06",823.02
"001r5ih70xqvQT3gL47h1WgKK51wV0mb","2023-07-06",320.78
"001r5ih73jQiPQ4ayEG91rPouZ3sjBqT","2023-07-06",1582.82
"001r5ih71JYx3634UiLl3VJQPg01mS8P","2023-07-06",382.72
"001r5ih73vreB604WTgj09afMd3NGsk4","2023-07-06",1642.2
"001r5ih71UCqrD1aBv0h1npgZA1ziMWG","2023-07-06",434.74
"001r5ih718LchT0L3Yro1W36AN0QNswP","2023-07-06",2132.32
"001r5ih71s9hAX0gWBpu2G7QsJ3JmTgQ","2023-07-06",1013.49
"001r5ih74gNuqY3vpPnL3hEuPy1lQVhd","2023-07-06",23.29
"001r5ih71Mmc9b3HNsEw4TnxB025ANcc","2023-07-06",2375.48
"001r5ih70APqPR3n0J1V2cx9Wh3QNEwD","2023-07-06",1428.3
"001r5ih703N0ns3mH6vI0yEObe3RPkh8","2023-07-06",718.6
"001r5ih73c1vYO2NFuK90JXHUK2WNcbx","2023-07-06",743.99
"001r5ih71lMY6z0o0fHy0Fsynl3pjy29","2023-07-06",251.12
"001r5ih701gJX23eFC9Q4OUMNP1Y7oCJ","2023-07-06",1126.33
"001r5ih74ELLeX0zAv7L3RfQIJ3ygxx4","2023-07-06",1567.8
"001r5ih73wBRFD2PWzN24T3zoA0CEBxE","2023-07-06",436.67
"001r5ih72rHeYX0psFqX1hSq6I41JOON","2023-07-06",1067.91
"001r5ih70t7Vtm3mAOCh22VrCE1DoBlh","2023-07-06",1040.35
"001r5ih72RzRgy39b1SW0IpkUE2t1H7C","2023-07-06",954.17
"001r5ih744Y3en0vmTro2ysoET2UNs4a","2023-07-06",817.25
"001r5ih70V4sIf2vfoUX2vf0Zd3KODY3","2023-07-06",518.9
"001r5ih72Pf11m2beyGn0ERW1g0oHvHd","2023-07-06",1915.22
"001r5ih74a1qV30P23Cj1i5iQE2wufBk","2023-07-06",1233.89
"001r5ih74gGFWM1nP6Qd1vuFoy2V0WMu","2023-07-06",73.79
"001r5ih73uivSH2SUcSD1oYK6t422cDr","2023-07-06",799.14
"001r5ih73nikHg0DzmYJ2z8H9E0VfYdU","2023-07-06",1479.33
"001r5ih715tr6w1shdfv1EyPlm3jB3ej","2023-07-06",1664.85
"001r5ih72gitTI1FhLKi4HhsL53Ylkpy","2023-07-06",1398.07
"001r5ih73Do2e11E7HVF4LNj5W0KTsyz","2023-07-06",1482.95
"001r5ih729gU5O09TuFy2lvnD40CFKNj","2023-07-06",127.06
"001r5ih70IFSDp48DL6q0mb0Y52CgmSk","2023-07-06",208.21
"001r5ih72QSAa84UqjUp3V9Zjp3Kxdzq","2023-07-06",42.99
"001r5ih72pvcuC23VgFs0ORDul0K68fw","2023-07-06",816.33
"001r5ih70CCxd510WVeG2ynfT44SHd2W","2023-07-06",1150.64
"001r5ih71RxaBa0wHlsm2L7X1b0wRCTx","2023-07-06",680.98
"001r5ih74Sk6xI1iRAdH4Dq9311FEDUC","2023-07-06",1814.03
"001r5ih70wzjj8301Jd00Ghm7F43rAGG","2023-07-06",560.18
"001r5ih72Ebp2x0uktos27XKSb1VZQOR","2023-07-06",102.16
"001r5ih70uZQ6X27AV181UgTKb0o5Ybs","2023-07-06",286.77
"001r5ih737HzBh0JXbrB43l3Os1lSvwL","2023-07-06",1660.48
"001r5ih73UDXJ20BYHBj2y11w72wHl4v","2023-07-06",528.93
"001r5ih71l6yXE0jorWV2hFsSI2Fvu4Q","2023-07-06",29.51
"001r5ih70Ughd52Z4W660Gee4f2NjJ9s","2023-07-06",481.62
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-07-06",1256.35
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-07-06",1688.66
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-07-06",966.65
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-07-06",31.46
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-07-06",271.51
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-07-06",978.75
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-07-06",440.01
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-07-06",390.98
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-07-06",157.71
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-07-06",451.77
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-07-06",450.78
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-07-06",289.89
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-07-06",1383.22
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-07-06",2372.01
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-07-06",764.14
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-07-06",1106.56
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-07-06",966.57
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-07-06",1152.02
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-07-06",232.22
"001r5ih743gwwh03Vac10pssTX3zManC","2023-07-06",1114.38
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-07-06",1235.74
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-07-06",74.67
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-07-06",67.32
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-07-06",3559.97
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-07-06",242.15
"001r5ih74C5rED4VQq9v25FovL3qy8E0","2023-07-06",682.81
"001r5ih73kRs024J91D92ubhat1Vqswt","2023-07-06",767.19
"001r5ih72Qg4lY1KcPFP0vGBJb0TuEWa","2023-07-06",1156.63
"001r5ih70yZ88D4Nijdw3wLk4v1IXo8g","2023-07-06",3286.71
"001r5ih71b2XBH0pexHA03v7ta4S6AE0","2023-07-06",1171.78
"001r5ih70LYv072Ax1ud3YdLdF08MN3s","2023-07-06",2158.96
"001r5ih72mRTva031abz3MJ3Wr2gblBW","2023-07-06",2216.24
"001r5ih747Fs6K4Wwvej1cdoMg2qZlgf","2023-07-06",1132.65
"001r5ih70JJX1B3OA7CB0rf9H91Wcwpp","2023-07-06",40.58
"001r5ih71vbUMY3XOoum3hb3V02F8va0","2023-07-06",1077.43
"001r5ih72j41g533p07B3oqWpC1tZwD4","2023-07-06",818.67
"001r5ih74IlNGI37liZl03MSx71sJTio","2023-07-06",968.62
"001r5ih72GXXt72NwMZA07ydRa4eBczD","2023-07-06",559.34
"001r5ih71h3Dj42KLCTk1NW4WA2gPxfn","2023-07-06",293.26
"001r5ih71L1HNR2zUbWw3X04LX4UNkT8","2023-07-06",1745.96
"001r5ih73533SN0TiixB4NZtyM2BMIXI","2023-07-06",694.15
"001r5ih713qbla1yrK4F1ZsGhK1URr1D","2023-07-06",369.98
"001r5ih74Maql10BHJW837fepC3kDck0","2023-07-06",1061.27
"001r5ih74GdWDE4UaESR0Jsebe3lAawI","2023-07-06",31.78
"001r5ih70zzMna0R3crj1AL7Z84JKEH2","2023-07-06",1236.73
"001r5ih74cv9Zy4dJsyF4FozZE19Xx3L","2023-07-06",1207.91
"001r5ih749gP8w0xLEyi2XhXSk2fc2oT","2023-07-06",2141.07
"001r5ih71k1hzb3DJb0U1TwibH14UOQ1","2023-07-06",788.95
"001r5ih71lmyYk4L0URa3FaPce0N1Vub","2023-07-06",1507.03
"001r5ih73Mio9G31scsi2dPnDy3Kn7TZ","2023-07-06",1866.34
"001r5ih73L3cNH0iORhY1x8m5q2dtYPC","2023-07-06",249.19
"001r5ih70K8LQG48ybln2HcWse04FeQ8","2023-07-06",518.2
"001r5ih72H354W1ZGFWj4fSL5n1z4aOo","2023-07-06",654.72
"001r5ih70wV3Dm3bc05R09ElIi0I7LuO","2023-07-06",739.9
"001r5ih709pksF355mvX32xfzj3jIvDr","2023-07-06",388.8
"001r5ih72VV9R13vgmfW4CSeL01tAuO6","2023-07-06",594.94
"001r5ih72JCBaQ4dvbYe2hzOSy3rXzgY","2023-07-06",288.66
"001r5ih7344Fdv0usNiW4WaLxy1w97aQ","2023-07-06",2508.22
"001r5ih73ptTQu06UPde1pK5MD3MyxE7","2023-07-06",604.46
"001r5ih74Szp6B1cSZqX3ONWZv35Nnaz","2023-07-06",995.53
"001r5ih70VJP8j4Zy8tI1O5A2d3bf7L4","2023-07-06",50.15
"001r5ih71d5ue91UJ5bK0kyRmk2NLj09","2023-07-06",519.43
"001r5ih73xjpos0RUCBB04lueB3l7lAU","2023-07-06",1592.03
"001r5ih72SZfdJ1PpzNH3rz4q61AkzDa","2023-07-06",652.51
"001r5ih70zSxcY1b93px0G6q3o2ymLjz","2023-07-06",588.46
"001r5ih728ob0b1YzOo82DM2aj3zjqkL","2023-07-06",1313.63
"001r5ih739Fijw0gae542IZnZV0Gd6W8","2023-07-06",186.58
"001r5ih74PsqEU22UkYF29tR6t12H2vk","2023-07-06",736.24
"001r5ih70f4n7G0MpjSh0Ij7Y74Nsr5S","2023-07-06",428.77
"001r5ih73DC8f90nuzA84gDykP3sSrCq","2023-07-06",1144.45
"001r5ih74MVQ6j3C8HEM1nkM372WQDJb","2023-07-06",635.72
"001r5ih73EPuCV00Y1rD2MwF5e49I6TH","2023-07-06",1484.69
"001r5ih72DWNFJ16dOLm1HBsIv4gM7JM","2023-07-06",2065.41
"001r5ih74fbddl2CTXG549wyI82qLxQB","2023-07-06",1062.39
"001r5ih71XrRYL4fPDYX1gywgi4K7nUD","2023-07-06",465.01
"001r5ih71jDuIu1MNaQi3KtDNH1YRJiL","2023-07-06",125
"001r5ih739rId20fikJg49pJjm1g25Jy","2023-07-06",1131.57
"001r5ih716p17O1li4Tk3ePNQ418bbtf","2023-07-06",1855.04
"001r5ih741yc8W4Q3LJd15lgKr3iU4vr","2023-07-06",897.7
"001r5ih73S2Q5s0hJfuP3EpqPF3yGbD0","2023-07-06",2048.51
"001r5ih734DXvY0GBfN42D36zR1wRhkZ","2023-07-06",94.89
"001r5ih710d39p17aDad0ZWyo628EqQz","2023-07-06",1188.15
"001r5ih74U1bNh1bDK4P0xqAH03Q4rJi","2023-07-06",878.71
"001r5ih72RrjL40EXnyE1gWxEE37bwf5","2023-07-06",774.09
"001r5ih71vYu6f3r9fLL06zi5z10rQ1n","2023-07-06",449.16
"001r5ih71F56nj4aQkxw2EfytK0AKp1x","2023-07-06",758.3
"001r5ih72x9ge61YyhGy3LPQdL0JISgO","2023-07-06",1369.91
"001r5ih71ArIZh3aP89c4QPkNh241fbF","2023-07-07",1282.82
"001r5ih70vdRRz00ATHr2ybW7V0rrrFS","2023-07-07",1256.07
"001r5ih73hza4O3WcFsd3c4N400n0a2f","2023-07-07",1382.89
"001r5ih73jD8dK3R80Dm3ACXMs2eOrlU","2023-07-07",2693.22
"001r5ih71HcV832227rc16jHKx2aW5GY","2023-07-07",393.83
"001r5ih73QaD150RClIU1CHNV52YeBTK","2023-07-07",693.14
"001r5ih71JrNrM0sP3Sg0qLOSb1Et3f8","2023-07-07",470.42
"001r5ih73YRnmC1ykxSR1cgIF61O3o34","2023-07-07",540.6
"001r5ih74Rp04I0rFyge4fmgeS2xuXaM","2023-07-07",351.99
"001r5ih718uZJh3JHwPQ16Cbrd38bqKb","2023-07-07",542.14
"001r5ih736qKsh1rf3JT2Z2SoU3Ag00Y","2023-07-07",344.89
"001r5ih70QH7LZ3MAVKj0LXPeU3EYJgd","2023-07-07",31.11
"001r5ih73RUOMe2o2Jjm4Ljch71BK2Zz","2023-07-07",167.09
"001r5ih70NU02v1xf4GZ04OCZk1P6FsR","2023-07-07",781.64
"001r5ih70TdLdn3u9BVi199wMD3Ko7jc","2023-07-07",1000.06
"001r5ih70s1EYg0lxySi3CG73F1kkWnI","2023-07-07",303.65
"001r5ih73C5cM94TAgej25MPc70t6reg","2023-07-07",583.15
"001r5ih70bXqUw4LWWoT3L11fh02xCG3","2023-07-07",386.27
"001r5ih729ZV7M2LRptA0ypSED2mSgcq","2023-07-07",795.12
"001r5ih73210h03eJtKz1BOisK2zO31U","2023-07-07",556.9
"001r5ih71KMCD648gR3k2y68a21b7jO6","2023-07-07",376.59
"001r5ih733zpyc15f9qv1ME1Am0Dl4AI","2023-07-07",335.63
"001r5ih71THunF1cM4L21BBfsl3URJtX","2023-07-07",781.34
"001r5ih73hUHOw4g389O0Iy1z442hGki","2023-07-07",1922.55
"001r5ih70ykRln3nCRbE3LmXnH0Jmybh","2023-07-07",31.79
"001r5ih71Q9szL3in1hy1PnhT51TvpGD","2023-07-07",709.62
"001r5ih73v9P1V2Ayctc4MfTVg2W0IHN","2023-07-07",371.96
"001r5ih720KwhY1SZyLq2tjzg549QdIl","2023-07-07",841.7
"001r5ih70xqvQT3gL47h1WgKK51wV0mb","2023-07-07",310.07
"001r5ih73jQiPQ4ayEG91rPouZ3sjBqT","2023-07-07",1627.14
"001r5ih71JYx3634UiLl3VJQPg01mS8P","2023-07-07",395.58
"001r5ih73vreB604WTgj09afMd3NGsk4","2023-07-07",1715.93
"001r5ih71UCqrD1aBv0h1npgZA1ziMWG","2023-07-07",437.61
"001r5ih718LchT0L3Yro1W36AN0QNswP","2023-07-07",2143.19
"001r5ih71s9hAX0gWBpu2G7QsJ3JmTgQ","2023-07-07",1013.39
"001r5ih74gNuqY3vpPnL3hEuPy1lQVhd","2023-07-07",23.78
"001r5ih71Mmc9b3HNsEw4TnxB025ANcc","2023-07-07",2480
"001r5ih70APqPR3n0J1V2cx9Wh3QNEwD","2023-07-07",1484.72
"001r5ih703N0ns3mH6vI0yEObe3RPkh8","2023-07-07",730.39
"001r5ih73c1vYO2NFuK90JXHUK2WNcbx","2023-07-07",736.18
"001r5ih71lMY6z0o0fHy0Fsynl3pjy29","2023-07-07",262.14
"001r5ih701gJX23eFC9Q4OUMNP1Y7oCJ","2023-07-07",1172.17
"001r5ih74ELLeX0zAv7L3RfQIJ3ygxx4","2023-07-07",1577.83
"001r5ih73wBRFD2PWzN24T3zoA0CEBxE","2023-07-07",443.96
"001r5ih72rHeYX0psFqX1hSq6I41JOON","2023-07-07",1023.91
"001r5ih70t7Vtm3mAOCh22VrCE1DoBlh","2023-07-07",1074.99
"001r5ih72RzRgy39b1SW0IpkUE2t1H7C","2023-07-07",937.09
"001r5ih744Y3en0vmTro2ysoET2UNs4a","2023-07-07",783.25
"001r5ih70V4sIf2vfoUX2vf0Zd3KODY3","2023-07-07",519.89
"001r5ih72Pf11m2beyGn0ERW1g0oHvHd","2023-07-07",1846.66
"001r5ih74a1qV30P23Cj1i5iQE2wufBk","2023-07-07",1244.87
"001r5ih74gGFWM1nP6Qd1vuFoy2V0WMu","2023-07-07",76.31
"001r5ih73uivSH2SUcSD1oYK6t422cDr","2023-07-07",820.56
"001r5ih73nikHg0DzmYJ2z8H9E0VfYdU","2023-07-07",1504.48
"001r5ih715tr6w1shdfv1EyPlm3jB3ej","2023-07-07",1655.19
"001r5ih72gitTI1FhLKi4HhsL53Ylkpy","2023-07-07",1448.82
"001r5ih73Do2e11E7HVF4LNj5W0KTsyz","2023-07-07",1503.71
"001r5ih729gU5O09TuFy2lvnD40CFKNj","2023-07-07",123.74
"001r5ih70IFSDp48DL6q0mb0Y52CgmSk","2023-07-07",200.46
"001r5ih72QSAa84UqjUp3V9Zjp3Kxdzq","2023-07-07",44.72
"001r5ih72pvcuC23VgFs0ORDul0K68fw","2023-07-07",848.9
"001r5ih70CCxd510WVeG2ynfT44SHd2W","2023-07-07",1192.29
"001r5ih71RxaBa0wHlsm2L7X1b0wRCTx","2023-07-07",709.65
"001r5ih74Sk6xI1iRAdH4Dq9311FEDUC","2023-07-07",1767.59
"001r5ih70wzjj8301Jd00Ghm7F43rAGG","2023-07-07",560.29
"001r5ih72Ebp2x0uktos27XKSb1VZQOR","2023-07-07",102.57
"001r5ih70uZQ6X27AV181UgTKb0o5Ybs","2023-07-07",278.28
"001r5ih737HzBh0JXbrB43l3Os1lSvwL","2023-07-07",1692.53
"001r5ih73UDXJ20BYHBj2y11w72wHl4v","2023-07-07",532.79
"001r5ih71l6yXE0jorWV2hFsSI2Fvu4Q","2023-07-07",30.81
"001r5ih70Ughd52Z4W660Gee4f2NjJ9s","2023-07-07",500.55
"001r5ih71KTMIS4fApfP1v1gyL1CrmzG","2023-07-07",1203.08
"001r5ih74ERiLy2TK1Vr37GXAv2v3c9b","2023-07-07",1738.64
"001r5ih73t8bdP35W6E309wBnl4O1fZP","2023-07-07",981.54
"001r5ih71YhXhb3JwDeA0fYtHr0omidV","2023-07-07",31.73
"001r5ih71cronj4ZZMMh4e700Z3OKl97","2023-07-07",278.51
"001r5ih74H2aR72WTXb73QOoT406TmOd","2023-07-07",1017.12
"001r5ih73XelWT1A0Lrk1EHmr62DwPgt","2023-07-07",426.37
"001r5ih723piEc2TA2ta3FkMqg3rIYRi","2023-07-07",403.14
"001r5ih70Q2YwU1spg7V2NaY9K3IFJXQ","2023-07-07",159.73
"001r5ih72Npeqh3NuA9P3lvvHK3f01N8","2023-07-07",432.66
"001r5ih70DcZCL3YtqSQ0ZArTP3Udha2","2023-07-07",468.23
"001r5ih708pSiI3UP6XW33koW34bncrY","2023-07-07",283.28
"001r5ih73NasSP3MSw8q1ZPnC4389t1Z","2023-07-07",1438
"001r5ih71hkzoU3YPlNy2WJfoD4Iykfw","2023-07-07",2447.68
"001r5ih71bCzr51QNUJ31Z2lrw1iwPoo","2023-07-07",754.82
"001r5ih72itLsN0V0z4S1WhOoZ39TeXP","2023-07-07",1108.99
"001r5ih70sVGud3NiMw30PbbCk3KoUsC","2023-07-07",1004.27
"001r5ih74R0JTy1mJUHE1CktcE1It6ZD","2023-07-07",1138.31
"001r5ih728YMar49Bx9u2QMwMz0RALnG","2023-07-07",241.02
"001r5ih743gwwh03Vac10pssTX3zManC","2023-07-07",1072.48
"001r5ih71lKhGc2rLT4Z19DLuB0vuf5y","2023-07-07",1251.43
"001r5ih719aJZ44SgPUA17lht14MiChm","2023-07-07",73.32
"001r5ih74KPQVh0gDBnK0TerrN3KXTnY","2023-07-07",69.08
"001r5ih71LQTO73mHb9u3NAjJA4Bfxgx","2023-07-07",3643.63
"001r5ih70jPCjm0iR7BQ0URuSC1zYNLE","2023-07-07",238.76
